,business_id,name,address,city,state,postal_code,latitude,longitude,stars,is_open,operation_years,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle_eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours
69,IRYlnMW-H9mildWeEH3asQ,Ms P's Electric Cock Fried Chicken,,Austin,TX,78701,30.2591223292,-97.7387779362,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,5.0,6.0,5.0,4.0,2.0,1.67,1.33,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
70,WR26CbBpFcdDUJGu_wzuig,Antojitos Hondureños El Progreso,12030 N Lamar Blvd,Austin,TX,78753,30.3925792747,-97.6818455445,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,3.0,0.0,0.0,0.6,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,1diwr6ycCvtBXR5vmnmNGg,Texican Cafe - Manchaca,11940 Manchaca Rd,Austin,TX,78748,30.145489018,-97.8341960907,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,120,9.23,87.0,21.0,12.0,6.69,1.62,0.92,38,29,5,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
72,CaSWqia1eKstpWFuQqq9pQ,Subway,"2501 W Parmer Ln, Ste 700",Austin,TX,78727,30.418245365,-97.7021671454,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0.62,2.0,2.0,1.0,0.25,0.25,0.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,T4GbWPx-KXi_6-xDrVT1BA,Andiamo Ristorante,"2521 Rutland Dr, Ste 325",Austin,TX,78758,30.382337,-97.723175,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,120,9.23,84.0,29.0,7.0,6.46,2.23,0.54,26,24,7,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
74,5QzSq5x1pef5Jr5QWJ8sdw,IHOP,11654 Research Blvd,Austin,TX,78759,30.41659,-97.74727,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,6.0,12.0,53.0,13.0,0.92,4.08,1.0,10,10,11,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
75,OlB0841vj4V7Wje5tTtLWA,Buenos Aires Café - Este,1201 E 6th St,Austin,TX,78702,30.264207,-97.7304251,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,212,19.27,142.0,46.0,24.0,12.91,4.18,2.18,61,31,24,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1
76,C0d5kzUx6C19mLcxQyhxCA,Alamo Drafthouse Cinema South Lamar,1120 South Lamar Blvd,Austin,TX,78704,30.256068,-97.763324,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,256,42.67,138.0,87.0,31.0,23.0,14.5,5.17,41,21,10,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1
77,Zvy84eugKRH9Vv3USE2Uwg,Texas Steak Out,"9003 Waterford Centre Blvd, Ste 180",Austin,TX,78758,30.3759191,-97.729167,2.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,1.12,4.0,5.0,0.0,0.5,0.62,0.0,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
78,5fI9ZzqzRLnMNYoTMjUGGQ,Granny's Tacos,1401 E 7th St,Austin,TX,78702,30.2642655487,-97.7281585084,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,206,51.5,199.0,0.0,7.0,49.75,0.0,1.75,25,13,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1
79,aXEXEJsc4eMDFI19MpDvjQ,Milano Pizza,1025 W Stassney Ln,Austin,TX,78745,30.2100611,-97.7868812,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,65,5.0,44.0,16.0,5.0,3.38,1.23,0.38,8,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
80,tUQOptBIGrpCi8f6l9QEbw,Athenian Bar & Grill,600 Congress Ave,Austin,TX,78701,30.268440555,-97.7434926913,3.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,38,2.92,25.0,6.0,7.0,1.92,0.46,0.54,13,1,4,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
81,fZ17X_m2hr1F1hbp3HcZhQ,Live Oak Market,4410 Manchaca Rd,Austin,TX,78745,30.2291774372,-97.7892322093,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,3.92,44.0,5.0,2.0,3.38,0.38,0.15,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
82,wbSbtnJMZaz5D_lI-rOSww,Volente Beach Water Park,16107 Fm 2769,Leander,TX,78641,30.4415023,-97.9126029,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,2.73,21.0,7.0,2.0,1.91,0.64,0.18,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1
83,0agr_FyDdcMQtv-JCLOnhg,Schlotzsky's,"5601 Brodie Ln, Ste 1700",Sunset Valley,TX,78745,30.228451,-97.819591,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,29,2.23,17.0,10.0,2.0,1.31,0.77,0.15,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
84,NSnnUpMyby6L8ALJR3AQwQ,The Stonehouse Wood Fire Grill,4209 Airport Blvd,Austin,TX,78722,30.296593,-97.7073039,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,53,10.6,38.0,10.0,5.0,7.6,2.0,1.0,10,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
85,2-oSI0gF8W5QTDn3D6zacQ,Tikiyaki Hawaiian Grill,1500 Cuernavaca Dr N,Austin,TX,78733,30.338697,-97.864998,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16,8.0,14.0,1.0,1.0,7.0,0.5,0.5,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
86,HSpFgxTcf9lihq1R-pcytQ,Kim Phung Restaurant,7601 N Lamar Blvd,Austin,TX,78752,30.3441229,-97.7139213,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,93,6.64,45.0,40.0,8.0,3.21,2.86,0.57,17,7,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
87,NY_oCeK6mqVz-oJfbD0c4A,Kublai Khan,"12901 N Interstate Hwy 35, Ste 1200",Austin,TX,78753,30.4117650585,-97.6724751,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,112,12.44,71.0,27.0,14.0,7.89,3.0,1.56,24,18,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
88,l3lTVzvAH-bEligGjItMpg,Jack in the Box,814 E Rundberg Ln,Austin,TX,78753,30.357834798,-97.6866284,2.5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0.58,1.0,5.0,1.0,0.08,0.42,0.08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,g-6qv5f2Y4mVrsDD3JRkuQ,BJ's Restaurant & Brewhouse,10515 N Mopac Expy,Austin,TX,78759,30.3922165594,-97.7324710675,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,164,18.22,91.0,54.0,19.0,10.11,6.0,2.11,65,29,12,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
90,TmN0nt5zAvaarj5g-A7Hgw,Rosie's Tamale House,13436 W Hwy 71,Austin,TX,78738,30.308504719,-97.949801675,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74,5.29,44.0,25.0,5.0,3.14,1.79,0.36,10,11,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
91,CJRLceiJ-DsYRIpujRXVmw,The Water Trough at Lone Star Court,10901 Domain Dr,Austin,TX,78758,30.3953578,-97.7262403,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,2.0,8.0,1.0,3.0,1.33,0.17,0.5,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1
92,YZs1gNSh_sN8JmN_nrpxeA,Terry Black's Barbecue,1003 Barton Springs Rd,Austin,TX,78704,30.2596915717,-97.7548013628,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2538,423.0,2250.0,123.0,165.0,375.0,20.5,27.5,346,145,141,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1
93,uDKMdG3RZlO69NMGVuOjfQ,Counter 3. FIVE. VII,"315 Congress Ave, Ste 100",Austin,TX,78701,30.2656188,-97.7435003,4.5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,119,29.75,95.0,14.0,10.0,23.75,3.5,2.5,26,7,11,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
94,NJ8niKoPNap0bBpKHgz70A,Jimmy John's,"2410 Ranch Rd 620 S, Ste 100",Lakeway,TX,78738,30.3399817,-97.9699717,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,2.0,6.0,8.0,0.0,0.86,1.14,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
95,tKBUSPXiLVE3xQO-rokgzw,Pok e Jo's,4109 S Capital Of Texas Hwy,Austin,TX,78704,30.2369386136,-97.7971942812,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,43,3.31,32.0,7.0,4.0,2.46,0.54,0.31,10,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
96,7e6Xf2j3X2XdjsWRJ0PXvA,Church's Chicken,1600 Wells Branch Pkwy,Austin,TX,78728,30.4406525703,-97.6701443854,4.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1.5,5.0,0.0,1.0,1.25,0.0,0.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
97,dQ80ktWSRj5UIk96bRUmWw,Bombay Bistro,10710 Research Blvd,Austin,TX,78759,30.3986894995,-97.747419944,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,166,12.77,125.0,29.0,12.0,9.62,2.23,0.92,43,24,9,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
98,Mvbfzj05yR5dH397_7XPQw,Açai Hut,1720 Barton Springs Rd,Austin,TX,78704,30.2635501795,-97.7630338013,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,99,24.75,76.0,19.0,4.0,19.0,4.75,1.0,4,10,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
99,0WPiOmaX2M7bFK3zG5SnKA,Sonic Drive-In,5105 East Stassney Ln,Austin,TX,78744,30.1929624913,-97.739405483,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,23,2.88,2.0,21.0,0.0,0.25,2.62,0.0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
100,5bc9-OLawv-HPNdkuhw4CQ,Jack in the Box,9825 Burnet Rd,Austin,TX,78758,30.3829999394,-97.7236364,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,1.6,2.0,14.0,0.0,0.2,1.4,0.0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,wBJMygTGdRIVFbl46-5f5g,El Jacalito Restaurant,"2030 E Oltorf St, Ste 110",Austin,TX,78741,30.2307734,-97.7321224,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,27,1.93,18.0,4.0,5.0,1.29,0.29,0.36,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1
102,S-66gQ7_Ls0tSEtLqGvG-g,Alfredo's Mexican Food,15608 Spring Hill Ln,Pflugerville,TX,78660,30.445739,-97.6517169,3.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1.75,3.0,2.0,2.0,0.75,0.5,0.5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
103,Vt19ATiZWFiaBxXtozU0OQ,QMart,1316 W Braker Lane,Austin,TX,78722,30.386326,-97.695004,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8,0.0,3.0,1.0,0.0,0.6,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,Z6W09yz3d_FU1VQubdd43w,Chipotle Mexican Grill,"610 E Stassney Ln, Ste B",Austin,TX,78745,30.2012944047,-97.768478,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,2.08,11.0,13.0,1.0,0.92,1.08,0.08,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
105,EaHJ9kb6XTIQqddyAFdf-Q,Gather & Forge,,Austin,TX,78731,30.268735,-97.745209,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,8.75,34.0,1.0,0.0,8.5,0.25,0.0,3,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,1
106,4kgTFaD_1ZBN6BVloLmGyQ,Verona Ristorante Italiano,"900 RR 620 S, Ste C107",Lakeway,TX,78734,30.3552260998,-97.9613586143,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,102,25.5,67.0,21.0,14.0,16.75,5.25,3.5,24,23,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1
107,K5vjhuSlKNTV7dwWQ7gStQ,Sonic Drive-In,6816 Mcneil Rd,Austin,TX,78729,30.4382909,-97.7588595,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,36,2.57,4.0,27.0,5.0,0.29,1.93,0.36,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
108,2faLQhuvFdk-fHAg9lWXeA,Banzai Sushi & Grill,3914 N Lamar Blvd,Austin,TX,78756,30.307601,-97.741943,3.5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,55,3.93,37.0,8.0,10.0,2.64,0.57,0.71,9,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
109,ix_cr-CAOvPnsB84cqA36g,Buffalo Wild Wings,"901 Little Texas Ln, Bldg D",Austin,TX,78745,30.1969024166,-97.767661,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,91,9.1,19.0,63.0,9.0,1.9,6.3,0.9,8,9,8,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
110,VO15t9gK-Tux64wo-R3V9w,Ho Ho Chinese BBQ,"13000 N Ih-35, Bldg 6",Austin,TX,78753,30.4102155201,-97.6757916285,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,341,31.0,180.0,119.0,42.0,16.36,10.82,3.82,112,55,36,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1
111,czGZofEcgKpUpXwDlOs0RA,The Gnarly Gar,18200 Lakepoint Cv,Point Venture,TX,78645,30.3794042562,-97.9896217672,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,119,13.22,51.0,55.0,13.0,5.67,6.11,1.44,25,22,11,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
112,aM-FPdJicti_TzymjW3Usg,Azul Tequila,"4211 S Lamar Blvd, Ste A2",Austin,TX,78704,30.2334009357,-97.7921942955,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,105,7.5,63.0,37.0,5.0,4.5,2.64,0.36,37,17,5,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
113,zvSUJ7J2-GcB-2E0W2ICbw,Yager Food Store,"1006 E Yager Ln, Ste 201B",Austin,TX,78753,30.391474,-97.6592192,2.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0.62,3.0,2.0,0.0,0.38,0.25,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,15Uf6zg9Xf_ER3tSP4ToUQ,Daily Juice Cafe,1720 Barton Springs Rd,Austin,TX,78704,30.2635139346,-97.7628806197,4.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3.0,6.0,2.0,1.0,2.0,0.67,0.33,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
115,_HjtaT4TMHwOoGG_pZmk1A,Macho Taco,12110 Manchaca Rd,Austin,TX,78748,30.1425893708,-97.8335544625,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,111,8.54,96.0,6.0,9.0,7.38,0.46,0.69,26,13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1
116,58Ca8hBklwLOgbXxWoTP3A,Papa John's Pizza,"1201 Barbara Jordan Blvd, Ste 1280",Austin,TX,78722,30.3059843118,-97.708387761,2.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,2.29,5.0,11.0,0.0,0.71,1.57,0.0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117,ZS1aXHjotpa-3SdYS20igg,Kanji Ramen,"12636 Research Blvd, Ste C101",Austin,TX,78759,30.431106,-97.765087,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,256,64.0,182.0,35.0,39.0,45.5,8.75,9.75,35,32,10,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
118,7zRhI9QZ72z09v_WZAOMEw,Hardihoods Eatery & Drinkery @ EVO,3200 Kyle Crossing,Kyle,TX,78640,30.0298652,-97.8533704,2.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2.5,2.0,7.0,1.0,0.5,1.75,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119,mE71Kja2XJq25-iQhGcdfA,Los Jaliscienses,6201 E Hwy 290,Austin,TX,78723,30.321597,-97.702373,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,4.31,38.0,11.0,7.0,2.92,0.85,0.54,15,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
120,MY0fwFJrIglF6UuloqZUBg,Chili's,"701 E Stassney Ln, Ste A",Austin,TX,78745,30.1986285958,-97.7650694344,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,58,4.83,31.0,22.0,5.0,2.58,1.83,0.42,15,7,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
121,vo1MjyIvHbAJ93PasKHIRg,The Grove Wine Bar & Kitchen,"800 W 6th St, Ste 100",Austin,TX,78701,30.27053,-97.750899,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,239,47.8,178.0,36.0,25.0,35.6,7.2,5.0,74,50,9,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1
122,jREzLrIEkc4jQKLfYMJ0gg,South Congress Cafe,1600 S Congress Ave,Austin,TX,78704,30.247926,-97.7506415083,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,896,59.73,668.0,130.0,98.0,44.53,8.67,6.53,237,155,80,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1
123,8hcUTOcBmanoGdka9cNIFg,Napoli's Italian Fine Cuisine,"11905 Bee Cave Rd, Ste 100",Bee Cave,TX,78738,30.307814,-97.923831,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,6.75,28.0,25.0,1.0,3.5,3.12,0.12,8,10,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
124,rKGC3pr0_L7UKoHeopsW4w,Subway,3710 Crawford Ave,Austin,TX,78731,30.3079044016,-97.7494744644,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,1.75,5.0,9.0,0.0,0.62,1.12,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
125,HPTr7IJeeftEx8fD8dGDDQ,Baretto,"10710 Research Blvd, Ste 314",Austin,TX,78759,30.3985973995,-97.7491712465,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,111,27.75,93.0,6.0,12.0,23.25,1.5,3.0,74,18,6,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,1
126,Y6MHlJ9U1rBNRf5BkyDTKw,Chipotle Mexican Grill,"9600 S Interstate 35, Ste S350",Austin,TX,78748,30.158407,-97.7910949,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,3.0,11.0,24.0,1.0,0.92,2.0,0.08,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
127,Ou18h60bGEviaxWys_ZVeQ,Nau's Enfield Drug,1115 W Lynn St,Austin,TX,78703,30.2800063,-97.7590979,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,49,3.5,27.0,21.0,1.0,1.93,1.5,0.07,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
128,G-FI19sD78LEJXppn9FMDw,Scoreboard,"6507 Jester Blvd, Ste 105",Austin,TX,78750,30.3701398639,-97.800026957,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,30.0,135.0,8.0,7.0,27.0,1.6,1.4,55,57,4,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
129,iCpyXPsePXB_UqT4_hVqBg,The Big Kahuna,,Austin,TX,78756,30.3248256,-97.7389543,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,314,34.89,294.0,8.0,12.0,32.67,0.89,1.33,62,36,8,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
130,PQ4vdBi1fBKP3fjyNqCv6w,Starbucks,"9617 Anderson Mill Rd, Ste 238",Austin,TX,78750,30.448142,-97.791346,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,39,3.25,24.0,12.0,3.0,2.0,1.0,0.25,1,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
131,ff9xAuZ3-9iljMexfkf3yA,34th Street Cafe,1005 W 34th St,Austin,TX,78705,30.3026593,-97.7452988,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1.71,13.0,10.0,1.0,0.93,0.71,0.07,5,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1
132,G39Atee-jAK_LWAkaWSL3g,Stinson's,4416 Burnet Rd,Austin,TX,78756,30.3151275,-97.7417583,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,75,10.71,48.0,19.0,8.0,6.86,2.71,1.14,24,15,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,1
133,_q8vjuE_nqHFW_ZOCW4u0g,Delaware Sub Shop,10401 Anderson Mill Rd,Austin,TX,78750,30.4463798,-97.8061205,2.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,1.36,4.0,11.0,0.0,0.36,1.0,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
134,UnNDTOGGAIxKfxA2fCAXaA,Taco Shack,4412 Medical Pkwy,Austin,TX,78756,30.314503,-97.7420352,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.92,7.0,4.0,0.0,0.58,0.33,0.0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1
135,7b7OOWYTm6bAzbFEWbV5Cg,Torchy's Tacos,"3005 S Lamar Blvd, Ste D-116",Austin,TX,78704,30.2412959,-97.7836964,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,216,24.0,131.0,60.0,25.0,14.56,6.67,2.78,41,12,10,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1
136,SAo0amnP2FMzLh7eIKhstw,Super China,11657 Research Blvd,Austin,TX,78759,30.4175609,-97.7456208,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,43,3.31,26.0,13.0,4.0,2.0,1.0,0.31,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
137,IhzJK4M2lXL-ZFB9rOvDCQ,Jimmy John's,"10622 Burnet Rd, Ste 300",Austin,TX,78758,30.390736,-97.7226182,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,24,4.0,7.0,17.0,0.0,1.17,2.83,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
138,bgNxDVtf2Hgre9JH4W0H3Q,Napa Flats Wood Fired Kitchen - Austin,"8300 N Fm 620, Bldg M, Ste 100",Austin,TX,78726,30.4186222113,-97.8472590718,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,277,69.25,199.0,54.0,24.0,49.75,13.5,6.0,114,51,23,0,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1
